subject,item,utterance,response,measure
136,were green strawberries,Some,0.001,comp_allprob
136,dissolved carrots,Some,0.001,comp_allprob
137,landed flat pancakes,Some,0.001,comp_allprob
137,honked taxi drivers,Some,0.001,comp_allprob
137,exploded balls of tin foil,Some,0.001,comp_allprob
137,ripped shirts,Some,0.001,comp_allprob
137,lit up cd-players,Some,0.001,comp_allprob
137,laughed comedians,Some,0.001,comp_allprob
137,beeped houses,Some,0.001,comp_allprob
137,melted crayons,Some,0.001,comp_allprob
137,reflected the sunlight mirrors,Some,0.001,comp_allprob
137,stuck to the wall pieces of gum,Some,0.001,comp_allprob
138,ate the seeds birds,Some,0.001,comp_allprob
138,dissolved carrots,Some,0.001,comp_allprob
138,burnt books,Some,0.001,comp_allprob
138,melted pencils,Some,0.001,comp_allprob
138,reflected the sunlight mirrors,Some,0.001,comp_allprob
138,had the letter Z in them love notes,Some,0.001,comp_allprob
138,sank balloons,Some,0.001,comp_allprob
138,broke boxes,Some,0.001,comp_allprob
138,ripped books,Some,0.001,comp_allprob
138,stopped motorcycles,Some,0.001,comp_allprob
139,reflected the sunlight phone screens,Some,0.001,comp_allprob
139,ripped shirts,Some,0.001,comp_allprob
139,honked bicyclists,Some,0.001,comp_allprob
139,ran out of batteries laptops,Some,0.001,comp_allprob
139,rhymed songs,Some,0.001,comp_allprob
139,sank cups,Some,0.001,comp_allprob
139,decomposed banana peels,Some,0.3,comp_allprob
139,stuck beads,Some,0.001,comp_allprob
139,landed flat coins,Some,0.001,comp_allprob
139,stopped cars,Some,0.001,comp_allprob
140,decomposed banana peels,Some,0.001,comp_allprob
140,broke logs,Some,0.001,comp_allprob
140,landed flat notebooks,Some,0.001,comp_allprob
140,lit up cd-players,Some,0.001,comp_allprob
140,popped eggs,Some,0.001,comp_allprob
140,froze chocolate bars,Some,0.001,comp_allprob
140,reflected the sunlight phone screens,Some,0.001,comp_allprob
140,burnt books,Some,0.001,comp_allprob
140,stuck to the wall pieces of gum,Some,0.5,comp_allprob
140,had the letter Z in them love notes,Some,0.001,comp_allprob
141,dissolved carrots,Some,0.001,comp_allprob
141,popped eggs,Some,0.001,comp_allprob
141,exploded fireworks,Some,0.001,comp_allprob
141,reflected the sunlight mirrors,Some,0.3,comp_allprob
141,stopped cars,Some,0.001,comp_allprob
141,honked bicyclists,Some,0.001,comp_allprob
141,sank balloons,Some,0.3,comp_allprob
141,flashed webcams,Some,0.001,comp_allprob
141,had the letter Z in them love notes,Some,0.001,comp_allprob
141,fell down shelves,Some,0.1,comp_allprob
142,stuck beads,Some,0.6,comp_allprob
142,decomposed soda cans,Some,0.001,comp_allprob
142,honked bicyclists,Some,0.001,comp_allprob
142,got stained white carpets,Some,0.4,comp_allprob
142,ripped shirts,Some,0.5,comp_allprob
142,rolled shopping carts,Some,0.3,comp_allprob
142,exploded candles,Some,0.001,comp_allprob
142,blew away napkins,Some,0.4,comp_allprob
142,exploded eggs,Some,0.8,comp_allprob
142,burnt rocks,Some,0.1,comp_allprob
143,honked bus drivers,Some,0.001,comp_allprob
143,reflected the sunlight diamonds,Some,0.001,comp_allprob
143,rolled toy cars,Some,0.001,comp_allprob
143,flashed phones,Some,0.001,comp_allprob
143,were green bananas,Some,0.001,comp_allprob
143,blew away napkins,Some,0.001,comp_allprob
143,melted ice cubes,Some,0.5,comp_allprob
143,popped eggs,Some,0.001,comp_allprob
143,got stained white tablecloths,Some,0.3,comp_allprob
143,broke logs,Some,0.001,comp_allprob
144,decomposed soda cans,Some,0.1,comp_allprob
144,burnt rocks,Some,0.3,comp_allprob
144,exploded eggs,Some,0.1,comp_allprob
144,ran out of batteries phones,Some,0.1,comp_allprob
144,sank marbles,Some,0.5,comp_allprob
144,fell down block towers,Some,0.1,comp_allprob
144,blew away hats,Some,0.1,comp_allprob
144,popped balloons,Some,0.4,comp_allprob
144,were green bananas,Some,0.2,comp_allprob
144,flashed cameras,Some,0.2,comp_allprob
145,exploded candles,Some,0.001,comp_allprob
145,froze berries,Some,0.001,comp_allprob
145,ran out of batteries phones,Some,0.001,comp_allprob
145,exploded balls of tin foil,Some,0.001,comp_allprob
145,decomposed pinecones,Some,0.001,comp_allprob
145,stuck beads,Some,0.001,comp_allprob
145,honked bicyclists,Some,0.2,comp_allprob
145,rolled shopping carts,Some,0.1,comp_allprob
145,stopped motorcycles,Some,0.2,comp_allprob
145,reflected the sunlight diamonds,Some,0.001,comp_allprob
146,honked bicyclists,Some,0.001,comp_allprob
146,ate the seeds birds,Some,0.001,comp_allprob
146,stuck to the wall cakes,Some,0.1,comp_allprob
146,reflected the sunlight phone screens,Some,0.001,comp_allprob
146,ripped shoes,Some,0.001,comp_allprob
146,fell down shelves,Some,0.001,comp_allprob
146,stopped cars,Some,0.001,comp_allprob
146,broke sunglasses,Some,0.001,comp_allprob
146,flashed cameras,Some,0.001,comp_allprob
146,blew away backpacks,Some,0.001,comp_allprob
147,reflected the sunlight mirrors,Some,0.001,comp_allprob
147,decomposed soda cans,Some,0.001,comp_allprob
147,rhymed songs,Some,0.001,comp_allprob
147,stuck sequins,Some,0.001,comp_allprob
147,ate the seeds birds,Some,0.001,comp_allprob
147,were green bananas,Some,0.001,comp_allprob
147,flashed phones,Some,0.001,comp_allprob
147,dissolved sugar cubes,Some,0.001,comp_allprob
147,laughed lawyers,Some,0.001,comp_allprob
147,melted ice cubes,Some,0.001,comp_allprob
148,ran out of batteries phones,Some,0.1,comp_allprob
148,rolled shopping carts,Some,0.1,comp_allprob
148,burnt matches,Some,0.4,comp_allprob
148,landed flat coins,Some,0.2,comp_allprob
148,dissolved oreos,Some,0.001,comp_allprob
148,fell down block towers,Some,0.001,comp_allprob
148,got stained white tablecloths,Some,0.6,comp_allprob
148,sank balloons,Some,0.001,comp_allprob
148,were green bananas,Some,0.001,comp_allprob
148,stuck to the wall pieces of gum,Some,0.001,comp_allprob
149,decomposed pinecones,Some,0.001,comp_allprob
149,reflected the sunlight phone screens,Some,0.001,comp_allprob
149,got stained white tablecloths,Some,0.001,comp_allprob
149,exploded gas tanks,Some,0.3,comp_allprob
149,flashed phones,Some,0.001,comp_allprob
149,burnt matches,Some,0.001,comp_allprob
149,ran out of batteries laptops,Some,0.001,comp_allprob
149,honked bus drivers,Some,0.001,comp_allprob
149,stopped motorcycles,Some,0.001,comp_allprob
149,beeped new cars,Some,0.001,comp_allprob
150,beeped old cars,Some,0.3,comp_allprob
150,decomposed pinecones,Some,0.3,comp_allprob
150,laughed comedians,Some,0.3,comp_allprob
150,fell down shelves,Some,0.3,comp_allprob
150,exploded gas tanks,Some,0.3,comp_allprob
150,froze bottles of hand soap,Some,0.001,comp_allprob
150,burnt matches,Some,0.001,comp_allprob
150,ran out of batteries bike lights,Some,0.001,comp_allprob
150,flashed webcams,Some,0.001,comp_allprob
150,stuck beads,Some,0.001,comp_allprob
151,fell down block towers,Some,0.1,comp_allprob
151,sank balloons,Some,0.001,comp_allprob
151,rolled toy cars,Some,0.001,comp_allprob
151,ripped shoes,Some,0.001,comp_allprob
151,stuck to the wall cakes,Some,0.001,comp_allprob
151,burnt rocks,Some,0.001,comp_allprob
151,had the letter Z in them birthday cards,Some,0.001,comp_allprob
151,dissolved oreos,Some,0.001,comp_allprob
151,rhymed limericks,Some,0.001,comp_allprob
151,flashed phones,Some,0.001,comp_allprob
152,had the letter Z in them birthday cards,Some,0.3,comp_allprob
152,landed flat coins,Some,0.001,comp_allprob
152,stuck sequins,Some,0.001,comp_allprob
152,froze berries,Some,0.001,comp_allprob
152,beeped new cars,Some,0.001,comp_allprob
152,laughed lawyers,Some,0.001,comp_allprob
152,rolled toy cars,Some,0.001,comp_allprob
152,melted crayons,Some,0.001,comp_allprob
152,honked bus drivers,Some,0.001,comp_allprob
152,exploded gas tanks,Some,0.001,comp_allprob
153,rhymed limericks,Some,0.001,comp_allprob
153,stuck to the wall cakes,Some,0.001,comp_allprob
153,laughed lawyers,Some,0.001,comp_allprob
153,exploded candles,Some,0.001,comp_allprob
153,exploded balls of tin foil,Some,0.001,comp_allprob
153,blew away napkins,Some,0.001,comp_allprob
153,broke sunglasses,Some,0.001,comp_allprob
153,dissolved carrots,Some,0.001,comp_allprob
153,reflected the sunlight diamonds,Some,0.001,comp_allprob
153,rolled shopping carts,Some,0.001,comp_allprob
154,froze berries,Some,0.001,comp_allprob
154,flashed phones,Some,0.001,comp_allprob
154,decomposed banana peels,Some,0.001,comp_allprob
154,ran out of batteries laptops,Some,0.001,comp_allprob
154,stopped motorcycles,Some,0.001,comp_allprob
154,melted pencils,Some,0.001,comp_allprob
154,rhymed limericks,Some,0.001,comp_allprob
154,had the letter Z in them love notes,Some,0.001,comp_allprob
154,were green clovers,Some,0.001,comp_allprob
154,landed flat coins,Some,0.001,comp_allprob
155,froze chocolate bars,Some,0.001,comp_allprob
155,popped eggs,Some,0.001,comp_allprob
155,stuck to the wall baseballs,Some,0.001,comp_allprob
155,beeped old cars,Some,0.001,comp_allprob
155,reflected the sunlight phone screens,Some,0.001,comp_allprob
155,landed flat notebooks,Some,0.001,comp_allprob
155,ate the seeds butterflies,Some,0.001,comp_allprob
155,lit up computers,Some,0.001,comp_allprob
155,exploded fireworks,Some,0.001,comp_allprob
155,blew away hats,Some,0.001,comp_allprob
156,stopped bicycles,Some,0.3,comp_allprob
156,exploded fireworks,Some,0.2,comp_allprob
156,beeped new cars,Some,0.2,comp_allprob
156,ripped books,Some,0.2,comp_allprob
156,decomposed soda cans,Some,0.1,comp_allprob
156,stuck sequins,Some,0.1,comp_allprob
156,fell down card towers,Some,0.1,comp_allprob
156,blew away hats,Some,0.001,comp_allprob
156,were green bananas,Some,0.001,comp_allprob
156,had the letter Z in them love notes,Some,0.001,comp_allprob
157,honked taxi drivers,Some,0.001,comp_allprob
157,laughed kids,Some,0.001,comp_allprob
157,ran out of batteries phones,Some,0.001,comp_allprob
157,got stained white tablecloths,Some,0.001,comp_allprob
157,ripped books,Some,0.001,comp_allprob
157,ate the seeds birds,Some,0.001,comp_allprob
157,fell down card towers,Some,0.001,comp_allprob
157,were green bananas,Some,0.001,comp_allprob
157,froze bottles of hand soap,Some,0.001,comp_allprob
157,had the letter Z in them love notes,Some,0.001,comp_allprob
158,exploded candles,Some,0.001,comp_allprob
158,ran out of batteries bike lights,Some,0.001,comp_allprob
158,broke sunglasses,Some,0.3,comp_allprob
158,laughed comedians,Some,0.1,comp_allprob
158,flashed phones,Some,0.1,comp_allprob
158,exploded balls of tin foil,Some,0.1,comp_allprob
158,popped balloons,Some,0.1,comp_allprob
158,stuck sequins,Some,0.1,comp_allprob
158,lit up computers,Some,0.1,comp_allprob
158,were green strawberries,Some,0.1,comp_allprob
159,exploded candles,Some,0.001,comp_allprob
159,reflected the sunlight phone screens,Some,0.001,comp_allprob
159,got stained white shirts,Some,0.001,comp_allprob
159,laughed comedians,Some,0.001,comp_allprob
159,burnt books,Some,0.001,comp_allprob
159,ripped books,Some,0.001,comp_allprob
159,rolled shopping carts,Some,0.001,comp_allprob
159,sank balloons,Some,0.001,comp_allprob
159,had the letter Z in them novels,Some,0.1,comp_allprob
159,melted ice cubes,Some,0.4,comp_allprob
160,ripped shoes,Some,0.1,comp_allprob
160,landed flat coins,Some,0.001,comp_allprob
160,beeped new cars,Some,0.001,comp_allprob
160,burnt books,Some,0.001,comp_allprob
160,fell down shelves,Some,0.001,comp_allprob
160,froze bottles of hand soap,Some,0.001,comp_allprob
160,ran out of batteries phones,Some,0.001,comp_allprob
160,got stained white shirts,Some,0.3,comp_allprob
160,ate the seeds dogs,Some,0.001,comp_allprob
160,honked taxi drivers,Some,0.001,comp_allprob
161,ripped books,Some,0.1,comp_allprob
161,flashed webcams,Some,0.001,comp_allprob
161,were green clovers,Some,0.001,comp_allprob
161,ate the seeds butterflies,Some,0.001,comp_allprob
161,ran out of batteries bike lights,Some,0.001,comp_allprob
161,dissolved carrots,Some,0.001,comp_allprob
161,stuck sequins,Some,0.001,comp_allprob
161,popped bubbles,Some,0.001,comp_allprob
161,laughed comedians,Some,0.001,comp_allprob
161,blew away napkins,Some,0.001,comp_allprob
162,ripped shoes,Some,0.001,comp_allprob
162,stopped cars,Some,0.001,comp_allprob
162,blew away hats,Some,0.001,comp_allprob
162,got stained white shirts,Some,0.001,comp_allprob
162,beeped old cars,Some,0.001,comp_allprob
162,froze berries,Some,0.001,comp_allprob
162,stuck to the wall baseballs,Some,0.001,comp_allprob
162,fell down shelves,Some,0.001,comp_allprob
162,ate the seeds birds,Some,0.001,comp_allprob
162,exploded balls of tin foil,Some,0.001,comp_allprob
163,stuck stickers,Some,0.3,comp_allprob
163,popped balloons,Some,0.3,comp_allprob
163,laughed comedians,Some,0.4,comp_allprob
163,ran out of batteries phones,Some,0.2,comp_allprob
163,flashed webcams,Some,0.2,comp_allprob
163,rolled wheelchairs,Some,0.3,comp_allprob
163,burnt books,Some,0.2,comp_allprob
163,stuck to the wall pieces of gum,Some,0.2,comp_allprob
163,got stained white carpets,Some,0.3,comp_allprob
163,reflected the sunlight diamonds,Some,0.3,comp_allprob
164,laughed lawyers,Some,0.001,comp_allprob
164,got stained white tablecloths,Some,0.001,comp_allprob
164,blew away backpacks,Some,0.001,comp_allprob
164,flashed webcams,Some,0.001,comp_allprob
164,beeped houses,Some,0.001,comp_allprob
164,broke sunglasses,Some,0.001,comp_allprob
164,froze berries,Some,0.001,comp_allprob
164,melted ice cubes,Some,0.001,comp_allprob
164,were green bananas,Some,0.001,comp_allprob
164,rolled wheelchairs,Some,0.001,comp_allprob
165,melted crayons,Some,0.001,comp_allprob
165,lit up flashlights,Some,0.001,comp_allprob
165,reflected the sunlight mirrors,Some,0.001,comp_allprob
165,ripped shirts,Some,0.001,comp_allprob
165,flashed webcams,Some,0.001,comp_allprob
165,dissolved oreos,Some,0.001,comp_allprob
165,froze chocolate bars,Some,0.001,comp_allprob
165,rolled shopping carts,Some,0.001,comp_allprob
165,laughed lawyers,Some,0.001,comp_allprob
165,blew away napkins,Some,0.001,comp_allprob
166,rhymed limericks,Some,0.001,comp_allprob
166,stuck to the wall baseballs,Some,0.001,comp_allprob
166,decomposed banana peels,Some,0.001,comp_allprob
166,flashed webcams,Some,0.001,comp_allprob
166,got stained white shirts,Some,0.001,comp_allprob
166,had the letter Z in them birthday cards,Some,0.1,comp_allprob
166,beeped old cars,Some,0.3,comp_allprob
166,dissolved sugar cubes,Some,0.2,comp_allprob
166,sank cups,Some,0.001,comp_allprob
166,burnt books,Some,0.2,comp_allprob
167,honked taxi drivers,Some,0.3,comp_allprob
167,decomposed soda cans,Some,0.2,comp_allprob
167,sank marbles,Some,0.3,comp_allprob
167,dissolved oreos,Some,0.3,comp_allprob
167,exploded gas tanks,Some,0.3,comp_allprob
167,stuck sequins,Some,0.3,comp_allprob
167,stuck to the wall baseballs,Some,0.3,comp_allprob
167,froze bottles of hand soap,Some,0.3,comp_allprob
167,fell down block towers,Some,0.2,comp_allprob
167,reflected the sunlight phone screens,Some,0.2,comp_allprob
168,lit up computers,Some,0.001,comp_allprob
168,rolled shopping carts,Some,0.3,comp_allprob
168,sank cups,Some,0.2,comp_allprob
168,were green strawberries,Some,0.3,comp_allprob
168,stuck to the wall cakes,Some,0.001,comp_allprob
168,blew away hats,Some,0.001,comp_allprob
168,fell down card towers,Some,0.001,comp_allprob
168,honked taxi drivers,Some,0.001,comp_allprob
168,broke logs,Some,0.001,comp_allprob
168,ran out of batteries phones,Some,0.001,comp_allprob
169,burnt matches,Some,0.001,comp_allprob
169,stuck to the wall cakes,Some,0.001,comp_allprob
169,exploded eggs,Some,0.001,comp_allprob
169,fell down block towers,Some,0.001,comp_allprob
169,dissolved carrots,Some,0.001,comp_allprob
169,got stained white tablecloths,Some,0.001,comp_allprob
169,flashed phones,Some,0.001,comp_allprob
169,lit up cd-players,Some,0.001,comp_allprob
169,melted pencils,Some,0.001,comp_allprob
169,decomposed banana peels,Some,0.001,comp_allprob
170,fell down block towers,Some,0.001,comp_allprob
170,laughed lawyers,Some,0.001,comp_allprob
170,flashed cameras,Some,0.001,comp_allprob
170,were green bananas,Some,0.001,comp_allprob
170,sank cups,Some,0.001,comp_allprob
170,melted ice cubes,Some,0.001,comp_allprob
170,had the letter Z in them love notes,Some,0.1,comp_allprob
170,dissolved sugar cubes,Some,0.001,comp_allprob
170,stuck to the wall cakes,Some,0.001,comp_allprob
170,exploded eggs,Some,0.001,comp_allprob
171,stuck beads,Some,0.5,comp_allprob
171,landed flat pancakes,Some,0.5,comp_allprob
171,exploded fireworks,Some,0.5,comp_allprob
171,dissolved oreos,Some,0.4,comp_allprob
171,froze bottles of hand soap,Some,0.5,comp_allprob
171,stopped motorcycles,Some,0.5,comp_allprob
171,were green strawberries,Some,0.2,comp_allprob
171,ripped books,Some,0.1,comp_allprob
171,exploded balls of tin foil,Some,0.5,comp_allprob
171,decomposed soda cans,Some,0.001,comp_allprob
172,popped bubbles,Some,0.3,comp_allprob
172,rhymed limericks,Some,0.3,comp_allprob
172,laughed lawyers,Some,0.001,comp_allprob
172,sank balloons,Some,0.001,comp_allprob
172,stuck to the wall pieces of gum,Some,0.001,comp_allprob
172,rolled wheelchairs,Some,0.001,comp_allprob
172,ran out of batteries phones,Some,0.001,comp_allprob
172,exploded CDs,Some,0.001,comp_allprob
172,melted pencils,Some,0.001,comp_allprob
172,had the letter Z in them love notes,Some,0.001,comp_allprob
173,ate the seeds birds,Some,0.001,comp_allprob
173,melted ice cubes,Some,0.001,comp_allprob
173,rhymed limericks,Some,0.001,comp_allprob
173,landed flat notebooks,Some,0.001,comp_allprob
173,were green bananas,Some,0.001,comp_allprob
173,burnt matches,Some,0.001,comp_allprob
173,exploded fireworks,Some,0.001,comp_allprob
173,decomposed pinecones,Some,0.001,comp_allprob
173,had the letter Z in them novels,Some,0.001,comp_allprob
173,fell down block towers,Some,0.001,comp_allprob
174,fell down shelves,Some,0.1,comp_allprob
174,honked taxi drivers,Some,0.001,comp_allprob
174,lit up cd-players,Some,0.2,comp_allprob
174,stuck to the wall cakes,Some,0.3,comp_allprob
174,melted pencils,Some,0.3,comp_allprob
174,had the letter Z in them love notes,Some,0.2,comp_allprob
174,rhymed poems,Some,0.2,comp_allprob
174,broke boxes,Some,0.3,comp_allprob
174,flashed phones,Some,0.3,comp_allprob
174,rolled shopping carts,Some,0.2,comp_allprob
175,stuck sequins,Some,0.001,comp_allprob
175,stuck to the wall pieces of gum,Some,0.001,comp_allprob
175,exploded CDs,Some,0.001,comp_allprob
175,ripped books,Some,0.001,comp_allprob
175,froze berries,Some,0.001,comp_allprob
175,laughed lawyers,Some,0.001,comp_allprob
175,landed flat notebooks,Some,0.001,comp_allprob
175,melted pencils,Some,0.001,comp_allprob
175,were green strawberries,Some,0.001,comp_allprob
175,lit up cd-players,Some,0.001,comp_allprob
176,ate the seeds dogs,Some,0.001,comp_allprob
176,stuck to the wall pieces of gum,Some,0.001,comp_allprob
176,fell down card towers,Some,0.001,comp_allprob
176,exploded candles,Some,0.001,comp_allprob
176,beeped new cars,Some,0.001,comp_allprob
176,reflected the sunlight mirrors,Some,0.001,comp_allprob
176,rolled shopping carts,Some,0.001,comp_allprob
176,had the letter Z in them novels,Some,0.001,comp_allprob
176,decomposed pinecones,Some,0.001,comp_allprob
176,stopped cars,Some,0.001,comp_allprob
177,exploded eggs,Some,0.1,comp_allprob
177,blew away napkins,Some,0.1,comp_allprob
177,exploded fireworks,Some,0.1,comp_allprob
177,sank marbles,Some,0.2,comp_allprob
177,stopped cars,Some,0.1,comp_allprob
177,melted ice cubes,Some,0.2,comp_allprob
177,got stained white carpets,Some,0.1,comp_allprob
177,landed flat pancakes,Some,0.1,comp_allprob
177,laughed lawyers,Some,0.1,comp_allprob
177,dissolved carrots,Some,0.1,comp_allprob
178,rhymed poems,Some,0.2,comp_allprob
178,froze berries,Some,0.1,comp_allprob
178,had the letter Z in them novels,Some,0.1,comp_allprob
178,reflected the sunlight diamonds,Some,0.001,comp_allprob
178,decomposed soda cans,Some,0.001,comp_allprob
178,ran out of batteries phones,Some,0.2,comp_allprob
178,melted crayons,Some,0.1,comp_allprob
178,blew away hats,Some,0.1,comp_allprob
178,honked bicyclists,Some,0.1,comp_allprob
178,were green strawberries,Some,0.1,comp_allprob
179,exploded eggs,Some,0.001,comp_allprob
179,honked taxi drivers,Some,0.1,comp_allprob
179,reflected the sunlight diamonds,Some,0.1,comp_allprob
179,fell down card towers,Some,0.2,comp_allprob
179,burnt matches,Some,0.001,comp_allprob
179,beeped old cars,Some,0.001,comp_allprob
179,rolled shopping carts,Some,0.1,comp_allprob
179,lit up cd-players,Some,0.001,comp_allprob
179,dissolved carrots,Some,0.001,comp_allprob
179,broke logs,Some,0.001,comp_allprob
180,melted crayons,Some,0.001,comp_allprob
180,stuck to the wall pieces of gum,Some,0.001,comp_allprob
180,landed flat coins,Some,0.001,comp_allprob
180,laughed kids,Some,0.001,comp_allprob
180,decomposed soda cans,Some,0.001,comp_allprob
180,stuck sequins,Some,0.001,comp_allprob
180,sank marbles,Some,0.001,comp_allprob
180,reflected the sunlight phone screens,Some,0.001,comp_allprob
180,rolled wheelchairs,Some,0.001,comp_allprob
180,froze bottles of hand soap,Some,0.001,comp_allprob
181,melted ice cubes,Some,0.001,comp_allprob
181,got stained white carpets,Some,0.5,comp_allprob
181,exploded fireworks,Some,0.1,comp_allprob
181,broke boxes,Some,0.001,comp_allprob
181,rolled toy cars,Some,0.001,comp_allprob
181,laughed kids,Some,0.001,comp_allprob
181,burnt books,Some,0.001,comp_allprob
181,honked bus drivers,Some,0.001,comp_allprob
181,blew away napkins,Some,0.001,comp_allprob
181,flashed webcams,Some,0.001,comp_allprob
182,lit up flashlights,Some,0.001,comp_allprob
182,dissolved carrots,Some,0.001,comp_allprob
182,had the letter Z in them birthday cards,Some,0.001,comp_allprob
182,got stained white tablecloths,Some,0.001,comp_allprob
182,blew away hats,Some,0.001,comp_allprob
182,beeped old cars,Some,0.001,comp_allprob
182,rolled wheelchairs,Some,0.001,comp_allprob
182,stuck to the wall baseballs,Some,0.001,comp_allprob
182,honked bicyclists,Some,0.001,comp_allprob
182,sank marbles,Some,0.001,comp_allprob
183,exploded fireworks,Some,0.2,comp_allprob
183,decomposed banana peels,Some,0.3,comp_allprob
183,rhymed poems,Some,0.3,comp_allprob
183,melted pencils,Some,0.3,comp_allprob
183,exploded CDs,Some,0.3,comp_allprob
183,burnt books,Some,0.3,comp_allprob
183,had the letter Z in them love notes,Some,0.3,comp_allprob
183,stuck beads,Some,0.3,comp_allprob
183,froze chocolate bars,Some,0.3,comp_allprob
183,reflected the sunlight mirrors,Some,0.3,comp_allprob
184,melted crayons,Some,0.001,comp_allprob
184,had the letter Z in them love notes,Some,0.001,comp_allprob
184,burnt books,Some,0.5,comp_allprob
184,got stained white tablecloths,Some,0.4,comp_allprob
184,beeped new cars,Some,0.4,comp_allprob
184,fell down shelves,Some,0.4,comp_allprob
184,froze chocolate bars,Some,0.3,comp_allprob
184,sank cups,Some,0.3,comp_allprob
184,rhymed limericks,Some,0.001,comp_allprob
184,decomposed pinecones,Some,0.001,comp_allprob
185,stopped cars,Some,0.001,comp_allprob
185,ate the seeds birds,Some,0.001,comp_allprob
185,exploded fireworks,Some,0.001,comp_allprob
185,reflected the sunlight mirrors,Some,0.001,comp_allprob
185,beeped houses,Some,0.001,comp_allprob
185,were green strawberries,Some,0.001,comp_allprob
185,flashed phones,Some,0.001,comp_allprob
185,stuck beads,Some,0.001,comp_allprob
185,lit up cd-players,Some,0.001,comp_allprob
185,broke logs,Some,0.001,comp_allprob
186,flashed webcams,Some,0.001,comp_allprob
186,rhymed poems,Some,0.001,comp_allprob
186,decomposed soda cans,Some,0.001,comp_allprob
186,melted crayons,Some,0.001,comp_allprob
186,stuck stickers,Some,0.001,comp_allprob
186,popped eggs,Some,0.001,comp_allprob
186,honked bus drivers,Some,0.001,comp_allprob
186,dissolved oreos,Some,0.001,comp_allprob
186,blew away backpacks,Some,0.001,comp_allprob
186,were green clovers,Some,0.001,comp_allprob
187,stopped cars,Some,0.1,comp_allprob
187,blew away hats,Some,0.1,comp_allprob
187,ripped books,Some,0.1,comp_allprob
187,had the letter Z in them love notes,Some,0.001,comp_allprob
187,got stained white shirts,Some,0.1,comp_allprob
187,exploded candles,Some,0.1,comp_allprob
187,decomposed banana peels,Some,0.1,comp_allprob
187,ran out of batteries bike lights,Some,0.1,comp_allprob
187,exploded balls of tin foil,Some,0.001,comp_allprob
187,were green clovers,Some,0.001,comp_allprob
188,exploded gas tanks,Some,0.001,comp_allprob
188,landed flat notebooks,Some,0.001,comp_allprob
188,beeped old cars,Some,0.001,comp_allprob
188,ran out of batteries phones,Some,0.001,comp_allprob
188,dissolved sugar cubes,Some,0.001,comp_allprob
188,melted pencils,Some,0.2,comp_allprob
188,had the letter Z in them novels,Some,0.3,comp_allprob
188,fell down card towers,Some,0.3,comp_allprob
188,rolled wheelchairs,Some,0.3,comp_allprob
188,exploded balls of tin foil,Some,0.3,comp_allprob
189,ran out of batteries phones,Some,0.001,comp_allprob
189,popped eggs,Some,0.001,comp_allprob
189,exploded eggs,Some,0.001,comp_allprob
189,froze chocolate bars,Some,0.001,comp_allprob
189,were green clovers,Some,0.001,comp_allprob
189,broke boxes,Some,0.001,comp_allprob
189,ripped shirts,Some,0.001,comp_allprob
189,stuck beads,Some,0.001,comp_allprob
189,lit up computers,Some,0.001,comp_allprob
189,stuck to the wall baseballs,Some,0.001,comp_allprob
190,stopped cars,Some,0.3,comp_allprob
190,stuck to the wall pieces of gum,Some,0.2,comp_allprob
190,fell down card towers,Some,0.3,comp_allprob
190,had the letter Z in them novels,Some,0.3,comp_allprob
190,rolled shopping carts,Some,0.3,comp_allprob
190,honked bicyclists,Some,0.3,comp_allprob
190,ran out of batteries laptops,Some,0.3,comp_allprob
190,froze chocolate bars,Some,0.3,comp_allprob
190,burnt books,Some,0.3,comp_allprob
190,melted ice cubes,Some,0.3,comp_allprob
191,ran out of batteries phones,Some,0.1,comp_allprob
191,ripped books,Some,0.001,comp_allprob
191,rhymed songs,Some,0.001,comp_allprob
191,flashed webcams,Some,0.001,comp_allprob
191,fell down block towers,Some,0.001,comp_allprob
191,decomposed soda cans,Some,0.3,comp_allprob
191,stopped motorcycles,Some,0.001,comp_allprob
191,dissolved sugar cubes,Some,0.2,comp_allprob
191,rolled shopping carts,Some,0.3,comp_allprob
191,were green bananas,Some,0.3,comp_allprob
192,were green strawberries,Some,0.001,comp_allprob
192,froze chocolate bars,Some,0.001,comp_allprob
192,ran out of batteries laptops,Some,0.001,comp_allprob
192,stuck to the wall baseballs,Some,0.001,comp_allprob
192,burnt matches,Some,0.001,comp_allprob
192,landed flat notebooks,Some,0.001,comp_allprob
192,stuck sequins,Some,0.001,comp_allprob
192,honked bicyclists,Some,0.001,comp_allprob
192,sank cups,Some,0.001,comp_allprob
192,lit up computers,Some,0.001,comp_allprob
193,burnt rocks,Some,0.001,comp_allprob
193,blew away hats,Some,0.001,comp_allprob
193,rolled shopping carts,Some,0.001,comp_allprob
193,ripped books,Some,0.001,comp_allprob
193,got stained white shirts,Some,0.001,comp_allprob
193,ate the seeds dogs,Some,0.001,comp_allprob
193,were green clovers,Some,0.2,comp_allprob
193,fell down card towers,Some,0.2,comp_allprob
193,had the letter Z in them birthday cards,Some,0.2,comp_allprob
193,exploded balls of tin foil,Some,0.2,comp_allprob
194,ripped shoes,Some,0.001,comp_allprob
194,laughed comedians,Some,0.001,comp_allprob
194,honked taxi drivers,Some,0.3,comp_allprob
194,were green strawberries,Some,0.3,comp_allprob
194,beeped new cars,Some,0.3,comp_allprob
194,rolled shopping carts,Some,0.3,comp_allprob
194,landed flat notebooks,Some,0.3,comp_allprob
